brand,name,url,image,unit,price_original,price_sale,saving_amount,saving_pct,rebate_raw,stock_qty,stock_text,pickup,delivery
SCHLAGE,Poignée bec passage «Broadway»,https://www.rona.ca/fr/produit/poignee-bec-passage-broadway-12825443,https://cdn.rona.ca/images/12825443_M.jpg,chacun,47.99,24.0,23.990000000000002,49.99,"23,50 $",11.0,11 en magasin,Ramassage en magasin,Livraison
,"Fusain de fortune « Emerald'N Gold », # 2",https://www.rona.ca/fr/produit/fusain-de-fortune-emeraldn-gold-2-5euego0002-14905033,https://cdn.rona.ca/images/14905033_M.jpg,chacun,30.99,7.0,23.99,77.41,"23,24 $",3.0,3 en magasin,Ramassage en magasin,Livraison
ALLEN + ROTH,"Store cellulaire opaque en polyester par Allen + Roth, sans cordon, 36 po x 72 po",https://www.rona.ca/fr/produit/store-cellulaire-opaque-en-polyester-par-allen-roth-sans-cordon-36-po-x-72-po-94773-31985149,https://cdn.rona.ca/images/31985149_M.jpg,chacun,76.99,53.0,23.989999999999995,31.16,"23,10 $",2.0,2 en magasin,Ramassage en magasin,Livraison
SCHLAGE,"Poignée de type levier et pêne dormant Latitude, nickel satiné",https://www.rona.ca/fr/produit/poignee-de-type-levier-et-pene-dormant-latitude-nickel-satine-12825511,https://cdn.rona.ca/images/12825511_M.jpg,chacun,91.99,68.0,23.989999999999995,26.08,23 $,1.0,1 en magasin,Ramassage en magasin,Livraison
CLOSETMAID,"Support et tablette ShelfTrack de ClosetMaid, métal recouvert d'époxy, nickel, 21 po l. x 4 po H. x 17,75 po P.",https://www.rona.ca/fr/produit/support-et-tablette-shelftrack-de-closetmaid-metal-recouvert-depoxy-nickel-21-po-l-x-4-po-h-x-17-75-po-p-3381600-36485245,https://cdn.rona.ca/images/36485245_M.jpg,chacun,32.99,10.0,22.990000000000002,69.69,"22,04 $",1.0,1 en magasin,Ramassage en magasin,Livraison
FILTRETE,Filtres à air plissé réducteur d'allergènes pour fournaise Filtrete par 3M 16 x 25 po rouge MPR 1000 3/pqt,https://www.rona.ca/fr/produit/filtres-a-air-plisse-reducteur-dallergenes-pour-fournaise-filtrete-par-3m-16-x-25-po-rouge-mpr-1000-3-pqt-9801-3pk-c-02095384,https://cdn.rona.ca/images/02095384_M.jpg,chacun,42.99,20.0,22.990000000000002,53.48,"22,99 $",23.0,23 en magasin,Ramassage en magasin,Livraison
KAYCAN,"Bordure de toit en vinyle Kaycan, canal pour soffite, blanc, 118 po L. x 8 po l. x 1 1/8 po É.",https://www.rona.ca/fr/produit/bordure-de-toit-en-vinyle-kaycan-canal-pour-soffite-blanc-118-po-l-x-8-po-l-x-1-1-8-po-e-049001-55395186,https://cdn.rona.ca/images/55395186_M.jpg,chacun,45.99,23.0,22.990000000000002,49.99,"22,99 $",6.0,6 en magasin,Ramassage en magasin,Livraison
,"Rosier rustique, Nº 2, couleurs assorties",https://www.rona.ca/fr/produit/rosier-rustique-n-2-couleurs-assorties-14905245,https://cdn.rona.ca/images/14905245_M.jpg,chacun,29.99,7.0,22.99,76.66,"22,49 $",7.0,7 en magasin,,
BLOOMIN EASY,"Arbuste Weigela Bloomin Easy assorti aux couleurs brillantes, pot de 2 gal",https://www.rona.ca/fr/produit/arbuste-weigela-bloomin-easy-assorti-aux-couleurs-brillantes-pot-de-2-gal-2weabe0002-14905292,https://cdn.rona.ca/images/14905292_M.jpg,chacun,29.99,7.0,22.99,76.66,"22,49 $",6.0,6 en magasin,,
BLOOMIN EASY,"Spirées assorties Bloomin' Easy par Sta-Green, pot de 2 gal",https://www.rona.ca/fr/produit/bloomin-easy-spirees-assorties-bloomin-easy-par-sta-green-pot-de-2-gal-2hyabe0002-14905293,https://cdn.rona.ca/images/14905293_M.jpg,chacun,29.99,7.0,22.99,76.66,"22,49 $",5.0,5 en magasin,,
FIRST EDITIONS,Weigela pourpre Shining Sensation First Editions dans un pot de 2 gal,https://www.rona.ca/fr/produit/weigela-pourpre-shining-sensation-first-editions-dans-un-pot-de-2-gal-61330422-48595260,https://cdn.rona.ca/images/48595260_M.jpg,chacun,29.99,7.0,22.99,76.66,"22,49 $",1.0,1 en magasin,,
PROVEN WINNERS,Arbuste à lilas Proven Winners assorti en pot de 2 gal,https://www.rona.ca/fr/produit/arbuste-a-lilas-proven-winners-assorti-en-pot-de-2-gal-2sypwa0002-14905310,https://cdn.rona.ca/images/14905310_M.jpg,chacun,29.99,7.0,22.99,76.66,"22,49 $",11.0,11 en magasin,,
NORTON,"Lame de scie circulaire Norton, alésage de 5/8 po, coupe humide ou sèche, bordure continue",https://www.rona.ca/fr/produit/lame-de-scie-circulaire-norton-alesage-de-5-8-po-coupe-humide-ou-seche-bordure-continue-7660702788-95045004,https://cdn.rona.ca/images/95045004_M.jpg,chacun,72.99,50.0,22.989999999999995,31.5,"22,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
WEISER,Poignée d'entrée béquille noir mat à clé Smartkey Milan de Weiser,https://www.rona.ca/fr/produit/poignee-dentree-bequille-noir-mat-a-cle-smartkey-milan-de-weiser-9gla5350-170-09656155,https://cdn.rona.ca/images/09656155_M.jpg,chacun,87.99,65.0,22.989999999999995,26.13,22 $,3.0,3 en magasin,Ramassage en magasin,Livraison
MAPEI,"Coulis prémélangé, Flexcolor CQ, biscuit, 3,8 l",https://www.rona.ca/fr/produit/coulis-premelange-flexcolor-cq-biscuit-3-8-l-21085502,https://cdn.rona.ca/images/21085502_M.jpg,chacun,89.99,67.0,22.989999999999995,25.55,"22,50 $",4.0,4 en magasin,Ramassage en magasin,Livraison
MASTER PLUMBER,Cartouche de robinet de bain ou douche Master Plumber pour modèles Delta RP32104,https://www.rona.ca/fr/produit/cartouche-de-robinet-de-bain-ou-douche-master-plumber-pour-modeles-delta-rp32104-d-25-37356091,https://cdn.rona.ca/images/37356091_M.jpg,chacun,109.99,87.0,22.989999999999995,20.9,22 $,5.0,5 en magasin,Ramassage en magasin,Livraison
MOEN,Miroir de salle de bains rond noir mat Iso par MOEN de 24 po,https://www.rona.ca/fr/produit/miroir-de-salle-de-bains-rond-noir-mat-iso-par-moen-de-24-po-dn0792bl-15025893,https://cdn.rona.ca/images/15025893_M.jpg,chacun,111.99,89.0,22.989999999999995,20.53,"22,40 $",2.0,2 en magasin,Ramassage en magasin,Livraison
UNIVERSAL,"Housse pour barbecue par Universal, petit/moyen, 55 po, noir",https://www.rona.ca/fr/produit/housse-pour-barbecue-par-universal-petit-moyen-55-po-noir-cvr-2791lcgd-34085085,https://cdn.rona.ca/images/34085085_M.jpg,chacun,46.49,24.0,22.490000000000002,48.38,"22,49 $",5.0,5 en magasin,Ramassage en magasin,Livraison
RUST-OLEUM,"Crème à glacis scintillant, 946 mL, or rose",https://www.rona.ca/fr/produit/creme-a-glacis-scintillant-946-ml-or-rose-03306141,https://cdn.rona.ca/images/03306141_M.jpg,chacun,52.49,30.0,22.490000000000002,42.85,"22,49 $",1.0,1 en magasin,Ramassage en magasin,Livraison
MALCO,"Outil de pliage de tôle Malco, 18 po",https://www.rona.ca/fr/produit/outil-de-pliage-de-tole-malco-18-po-18f-39205014,https://cdn.rona.ca/images/39205014_M.jpg,chacun,36.99,15.0,21.990000000000002,59.45,"21,99 $",2.0,2 en magasin,Ramassage en magasin,Livraison
BROAN,Interrupteur à bascule triple,https://www.rona.ca/fr/produit/broan-interrupteur-a-bascule-triple-p66wn-1540117,https://cdn.rona.ca/images/1540117_M.jpg,chacun,36.99,15.0,21.990000000000002,59.45,"21,99 $",2.0,2 en magasin,Ramassage en magasin,Livraison
WAIT,Vanne électrique pour humidificateur Wait,https://www.rona.ca/fr/produit/vanne-electrique-pour-humidificateur-wait-sv5000-04355065,https://cdn.rona.ca/images/04355065_M.jpg,chacun,61.99,40.0,21.990000000000002,35.47,"21,70 $",5.0,5 en magasin,Ramassage en magasin,Livraison
ALLEN + ROTH,"Store alvéolé sans cordon Allen + Roth, 23 po x 72 po, blanc",https://www.rona.ca/fr/produit/store-alveole-sans-cordon-allen-roth-23-po-x-72-po-blanc-94798-31985160,https://cdn.rona.ca/images/31985160_M.jpg,chacun,69.99,48.0,21.989999999999995,31.42,21 $,4.0,4 en magasin,Ramassage en magasin,Livraison
MOEN,Ensemble d'accessoires de salle de bain 3 pièces au fini nickel brossé Boardwalk de MOEN,https://www.rona.ca/fr/produit/ensemble-daccessoires-de-salle-de-bain-3-pieces-au-fini-nickel-brosse-boardwalk-de-moen-y3233bn-15025543,https://cdn.rona.ca/images/15025543_M.jpg,chacun,104.99,83.0,21.989999999999995,20.94,21 $,1.0,1 en magasin,Ramassage en magasin,Livraison
BOSCH,"Foret avec revêtement en titane Bosch, 31/64 po dia. x 5 7/8 po L., tige à 3 faces droites, 2 cannelures",https://www.rona.ca/fr/produit/foret-avec-revetement-en-titane-bosch-31-64-po-dia-x-5-7-8-po-l-tige-a-3-faces-droites-2-cannelures-ti2158-19835787,https://cdn.rona.ca/images/19835787_M.jpg,chacun,31.49,10.0,21.49,68.24,"21,49 $",5.0,5 en magasin,Ramassage en magasin,Livraison
TECHNISEAL,"Protecteur pour plancher de garage en polycarbonate lustré Techniseal 3,78 L, gris pierre",https://www.rona.ca/fr/produit/protecteur-pour-plancher-de-garage-en-polycarbonate-lustre-techniseal-3-78-l-gris-pierre-149-323-79245062,https://cdn.rona.ca/images/79245062_M.jpg,chacun,134.0,113.0,21.0,15.67,"20,10 $",1.0,1 en magasin,Ramassage en magasin,Livraison
MEATER,Thermomètre à viande Meater Plus de Traeger intelligent sans fil,https://www.rona.ca/fr/produit/thermometre-a-viande-meater-plus-de-traeger-intelligent-sans-fil-rt1-mt-mp01-44995061,https://cdn.rona.ca/images/44995061_M.jpg,chacun,149.99,129.0,20.99000000000001,13.99,20 $,1.0,1 en magasin,Ramassage en magasin,Livraison
BAKERSTONE,"Ensemble four à pizza BakerStone céramique noire 13,75 x 15 po",https://www.rona.ca/fr/produit/ensemble-four-a-pizza-bakerstone-ceramique-noire-13-75-x-15-po-41915012,https://cdn.rona.ca/images/41915012_M.jpg,chacun,159.99,139.0,20.99000000000001,13.12,20 $,1.0,1 en magasin,Ramassage en magasin,Livraison
CRAFTSMAN,"Ensemble d'outils pour mécanicien CRAFTSMAN avec boîtier, 121 pièces",https://www.rona.ca/fr/produit/ensemble-doutils-pour-mecanicien-craftsman-avec-boitier-121-pieces-cmmt12033-00276682,https://cdn.rona.ca/images/00276682_M.jpg,chacun,209.99,189.0,20.99000000000001,10.0,"20,99 $",13.0,13 en magasin,Ramassage en magasin,Livraison
SMART TILES,"Carreaux à dosseret autoadhésifs de style rétro Girona de Smart Tiles, résine, noir, 7,75 x 7,75 po, boîte de 4",https://www.rona.ca/fr/produit/carreaux-a-dosseret-autoadhesifs-de-style-retro-girona-de-smart-tiles-resine-noir-7-75-x-7-75-po-boite-de-4-sm1200m-04-qg-00465211,https://cdn.rona.ca/images/00465211_M.jpg,boite,35.99,15.0,20.990000000000002,58.32,"20,48 $",25.0,25 en magasin,Ramassage en magasin,Livraison
DAHL,Ensemble de robinet à bille droit et raccord en T,https://www.rona.ca/fr/produit/ensemble-de-robinet-a-bille-droit-et-raccord-en-t-36245132,https://cdn.rona.ca/images/36245132_M.jpg,chacun,35.99,15.0,20.990000000000002,58.32,"20,36 $",8.0,8 en magasin,Ramassage en magasin,Livraison
MECHANIX WEAR,"Gant coupe-vent pour homme Mechanix Wear, noir, très grand",https://www.rona.ca/fr/produit/gant-coupe-vent-pour-homme-mechanix-wear-noir-tres-grand-cwkws-58-011-56145103,https://cdn.rona.ca/images/56145103_M.jpg,chacun,51.99,31.0,20.990000000000002,40.37,"20,80 $",1.0,1 en magasin,Ramassage en magasin,Livraison
MECHANIX WEAR,"Gant d'hiver coupe-vent noir pour homme à fermeture auto-agrippante Mechanix Wear, grand",https://www.rona.ca/fr/produit/gant-dhiver-coupe-vent-noir-pour-homme-a-fermeture-auto-agrippante-mechanix-wear-grand-cwkws-58-010-56145106,https://cdn.rona.ca/images/56145106_M.jpg,chacun,51.99,31.0,20.990000000000002,40.37,"20,80 $",8.0,8 en magasin,Ramassage en magasin,Livraison
,"Arbuste à floraison, assorti",https://www.rona.ca/fr/produit/arbuste-a-floraison-assorti-2arsfa015-14905269,https://cdn.rona.ca/images/14905269_M.jpg,chacun,26.99,6.0,20.99,77.77,"20,24 $",2.0,2 en magasin,,
,Fausse spirée « Sem »,https://www.rona.ca/fr/produit/fausse-spiree-sem-14905165,https://cdn.rona.ca/images/14905165_M.jpg,chacun,26.99,6.0,20.99,77.77,"20,24 $",2.0,2 en magasin,,
COLONIAL ELEGANCE,"Barreau Colonial Elegance, acier inoxydable, carré, 40 1/2 po L. x 1/2 po l.",https://www.rona.ca/fr/produit/barreau-colonial-elegance-acier-inoxydable-carre-40-1-2-po-l-x-1-2-po-l-sss10040-08856118,https://cdn.rona.ca/images/08856118_M.jpg,chacun,27.99,7.0,20.99,74.99,"20,74 $",3.0,3 en magasin,Ramassage en magasin,Livraison
STYLE SELECTIONS,"Tapis avec imprimé feuille d'érable Style Selections intérieur/extérieur, 3 pi l. x 5 pi L.",https://www.rona.ca/fr/produit/tapis-avec-imprime-feuille-derable-style-selections-interieur-exterieur-3-pi-l-x-5-pi-l-49235157,https://cdn.rona.ca/images/49235157_M.jpg,chacun,29.99,9.0,20.99,69.99,20 $,2.0,2 en magasin,Ramassage en magasin,Livraison
LEVOLOR,"Store à enroulement automatique Levolor, solaire, 37 po x 72 po, PVC, blanc et beige",https://www.rona.ca/fr/produit/store-a-enroulement-automatique-levolor-solaire-37-po-x-72-po-pvc-blanc-et-beige-2049915-13896207,https://cdn.rona.ca/images/13896207_M.jpg,chacun,69.99,49.0,20.989999999999995,29.99,20 $,14.0,14 en magasin,Ramassage en magasin,Livraison
E.MISHAN & SONS,"Refroidisseur d'air par évaporation Arctic Air, portatif, 3 vitesses, technologie Hydro-Chill, blanc",https://www.rona.ca/fr/produit/emishan-sons-refroidisseur-dair-par-evaporation-arctic-air-portatif-3-vitesses-technologie-hydro-chill-blanc-2163qp-18-11815014,https://cdn.rona.ca/images/11815014_M.jpg,chacun,69.99,49.0,20.989999999999995,29.99,20 $,9.0,9 en magasin,Ramassage en magasin,Livraison
SCHLAGE,Poignée d'entrée à levier «Latitude» - Nickel satiné,https://www.rona.ca/fr/produit/poignee-dentree-a-levier-latitude-nickel-satine-12825433,https://cdn.rona.ca/images/12825433_M.jpg,chacun,79.99,59.0,20.989999999999995,26.24,20 $,1.0,1 en magasin,Ramassage en magasin,Livraison
NAPOLEON,Housse pour gril Rogue gamme 425 de Napoléon en polyester noir,https://www.rona.ca/fr/produit/napoleon-housse-pour-gril-rogue-gamme-425-de-napoleon-en-polyester-noir-61427-13365029,https://cdn.rona.ca/images/13365029_M.jpg,chacun,79.99,59.0,20.989999999999995,26.24,20 $,4.0,4 en magasin,Ramassage en magasin,Livraison
SCHLAGE,Poignée d'entrée à levier « Latitude »,https://www.rona.ca/fr/produit/poignee-dentree-a-levier-latitude-12825480,https://cdn.rona.ca/images/12825480_M.jpg,chacun,79.99,59.0,20.989999999999995,26.24,20 $,2.0,2 en magasin,Ramassage en magasin,Livraison
SCHLAGE,Poignée bec d'entrée «Broadway»,https://www.rona.ca/fr/produit/poignee-bec-dentree-broadway-12825445,https://cdn.rona.ca/images/12825445_M.jpg,chacun,79.99,59.0,20.989999999999995,26.24,20 $,1.0,1 en magasin,Ramassage en magasin,Livraison
SCHLAGE,Poignée d'entrée à levier « Accent »,https://www.rona.ca/fr/produit/schlage-poignee-dentree-a-levier-accent-79926-12825318,https://cdn.rona.ca/images/12825318_M.jpg,chacun,81.99,61.0,20.989999999999995,25.6,"20,50 $",2.0,2 en magasin,Ramassage en magasin,Livraison
PIT BOSS,"Poêle en fonte Pit Boss avec couvercle, 14 po",https://www.rona.ca/fr/produit/poele-en-fonte-pit-boss-avec-couvercle-14-po-40262-16335028,https://cdn.rona.ca/images/16335028_M.jpg,chacun,99.99,79.0,20.989999999999995,20.99,20 $,3.0,3 en magasin,Ramassage en magasin,Livraison
MOEN,Ensemble d'accessoires de salle de bain 3 pièces en alliage d'aluminium chromé Boardwalk de MOEN,https://www.rona.ca/fr/produit/ensemble-daccessoires-de-salle-de-bain-3-pieces-en-alliage-daluminium-chrome-boardwalk-de-moen-y3233ch-15025414,https://cdn.rona.ca/images/15025414_M.jpg,chacun,99.99,79.0,20.989999999999995,20.99,20 $,2.0,2 en magasin,Ramassage en magasin,Livraison
KOBALT,Barre de remplacement pour scie à chaîne 10 po,https://www.rona.ca/fr/produit/kobalt-barre-de-remplacement-pour-scie-a-chaine-10-po-45595097,https://cdn.rona.ca/images/45595097_M.jpg,chacun,31.49,11.0,20.49,65.07,"19,50 $",2.0,2 en magasin,Ramassage en magasin,Livraison
FILTRETE,"Purificateur d'air Filtrete à 3 vitesses, 150 pi² ENERGY STAR®",https://www.rona.ca/fr/produit/purificateur-dair-filtrete-a-3-vitesses-150-pi2-energy-star-fapca-c02ba-f2-02095623,https://cdn.rona.ca/images/02095623_M.jpg,chacun,169.0,149.0,20.0,11.83,20 $,7.0,7 en magasin,Ramassage en magasin,Livraison
EGLO,"Plafonnier argent modulable à DEL Eglo, 23 watts, abat-jour en tissu",https://www.rona.ca/fr/produit/plafonnier-argent-modulable-a-del-eglo-23-watts-abat-jour-en-tissu-202945a-21045036,https://cdn.rona.ca/images/21045036_M.jpg,chacun,129.99,110.0,19.99000000000001,15.38,"19,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
EGLO,"Plafonnier moderne carré à DEL Eglo Acolla, 16 W, 12,6 pouces, chrome",https://www.rona.ca/fr/produit/plafonnier-moderne-carre-a-del-eglo-acolla-16-w-12-6-pouces-chrome-203688a-21045046,https://cdn.rona.ca/images/21045046_M.jpg,chacun,129.99,110.0,19.99000000000001,15.38,"19,99 $",6.0,6 en magasin,Ramassage en magasin,Livraison
CANARM,Applique murale Poppy par Canarm 3 lumières noir mat,https://www.rona.ca/fr/produit/applique-murale-poppy-par-canarm-3-lumieres-noir-mat-lvl176a03bk-05115746,https://cdn.rona.ca/images/05115746_M.jpg,chacun,169.99,150.0,19.99000000000001,11.76,"19,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
CANARM,Suspension à 4 lumières « Isola »,https://www.rona.ca/fr/produit/suspension-a-4-lumieres-isola-34245181,https://cdn.rona.ca/images/34245181_M.jpg,chacun,299.99,280.0,19.99000000000001,6.66,"19,99 $",2.0,2 en magasin,Ramassage en magasin,Livraison
RICHARD,"Trépan ajustable pour cloison sèche Richard, diamètre maximal de 16 po, tige en acier, gradué",https://www.rona.ca/fr/produit/trepan-ajustable-pour-cloison-seche-richard-diametre-maximal-de-16-po-tige-en-acier-gradue-18870-0271176,https://cdn.rona.ca/images/0271176_M.jpg,chacun,34.99,15.0,19.990000000000002,57.13,"19,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
KOBALT,"Lampe de cou DEL par Kobalt 210 lumens, 3 à 6 heures d'autonomie",https://www.rona.ca/fr/produit/lampe-de-cou-del-par-kobalt-210-lumens-3-a-6-heures-dautonomie-kblt10c-68425003,https://cdn.rona.ca/images/68425003_M.jpg,chacun,39.99,20.0,19.990000000000002,49.99,"19,99 $",11.0,11 en magasin,Ramassage en magasin,Livraison
TRENZ LIGHTING,"Encastré DEL à déflecteur Omega Pro par Trenz 4 po 12 W blanc, TCP variable, 1030 lumens",https://www.rona.ca/fr/produit/trenz-lighting-encastre-del-a-deflecteur-omega-pro-par-trenz-4-po-12-w-blanc-tcp-variable-1030-lumens-tlslmb4cct590wh-03865394,https://cdn.rona.ca/images/03865394_M.jpg,chacun,49.99,30.0,19.990000000000002,39.99,"19,99 $",4.0,4 en magasin,Ramassage en magasin,Livraison
ROTOZIP,"Scie-cloche RotoZip, 1 po dia x 2 po l., tige ronde 1/4 po, abrasif de diamant",https://www.rona.ca/fr/produit/scie-cloche-rotozip-1-po-dia-x-2-po-l-tige-ronde-1-4-po-abrasif-de-diamant-xc-t1000-19165066,https://cdn.rona.ca/images/19165066_M.jpg,chacun,49.99,30.0,19.990000000000002,39.99,"19,99 $",3.0,3 en magasin,Ramassage en magasin,Livraison
MAKITA,Ensemble de 43 forets et embouts à percussion par Makita,https://www.rona.ca/fr/produit/ensemble-de-43-forets-et-embouts-a-percussion-par-makita-e-11922-11975501,https://cdn.rona.ca/images/11975501_M.jpg,chacun,59.99,40.0,19.990000000000002,33.32,"19,99 $",4.0,4 en magasin,Ramassage en magasin,Livraison
MR. BAR-B-Q,"Ensemble d'ustensiles pour barbecue par Mr. Bar-B-Q, 3 pièces, acier inoxydable",https://www.rona.ca/fr/produit/ensemble-dustensiles-pour-barbecue-par-mr-bar-b-q-3-pieces-acier-inoxydable-02465lcgd-34085090,https://cdn.rona.ca/images/34085090_M.jpg,chacun,25.99,6.0,19.99,76.91,19 $,12.0,12 en magasin,Ramassage en magasin,Livraison
LASER,Élément de cuisinière 1500 W de 6 po Laser,https://www.rona.ca/fr/produit/element-de-cuisiniere-1500-w-de-6-po-laser-62474-0819107,https://cdn.rona.ca/images/0819107_M.jpg,chacun,29.99,10.0,19.99,66.66,"19,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
ROTOZIP,Guide coupe-cercle de 4 po à 12 po,https://www.rona.ca/fr/produit/rotozip-guide-coupe-cercle-de-4-po-a-12-po-crct4-19835588,https://cdn.rona.ca/images/19835588_M.jpg,chacun,29.99,10.0,19.99,66.66,"19,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
SMARTPOND,"Boîtier pour filtre de pompe universelle de Smartpond, plastique",https://www.rona.ca/fr/produit/boitier-pour-filtre-de-pompe-universelle-de-smartpond-plastique-52500-30735628,https://cdn.rona.ca/images/30735628_M.jpg,chacun,64.99,45.0,19.989999999999995,30.76,"19,50 $",3.0,3 en magasin,Ramassage en magasin,Livraison
